"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"21912","990","8600000US44514","ZCTA5 44514"
"27196","768","8600000US44515","ZCTA5 44515"
"34302","597","8600000US44601","ZCTA5 44601"
"8412","757","8600000US44606","ZCTA5 44606"
"128","157","8600000US44607","ZCTA5 44607"
"1735","421","8600000US44608","ZCTA5 44608"
"3828","522","8600000US44609","ZCTA5 44609"
"128","107","8600000US44610","ZCTA5 44610"
"2283","452","8600000US44611","ZCTA5 44611"
"5116","407","8600000US44612","ZCTA5 44612"
"2128","355","8600000US44613","ZCTA5 44613"
"12832","521","8600000US44614","ZCTA5 44614"
"9694","604","8600000US44615","ZCTA5 44615"
"6768","367","8600000US44618","ZCTA5 44618"
"2043","404","8600000US44620","ZCTA5 44620"
"4342","421","8600000US44621","ZCTA5 44621"
"18152","362","8600000US44622","ZCTA5 44622"
"5712","835","8600000US44624","ZCTA5 44624"
"1552","368","8600000US44625","ZCTA5 44625"
"2836","254","8600000US44626","ZCTA5 44626"
"7093","849","8600000US44627","ZCTA5 44627"
"849","192","8600000US44628","ZCTA5 44628"
"3156","566","8600000US44629","ZCTA5 44629"
"10101","1220","8600000US44632","ZCTA5 44632"
"2522","383","8600000US44633","ZCTA5 44633"
"2030","360","8600000US44634","ZCTA5 44634"
"2427","429","8600000US44637","ZCTA5 44637"
"1111","349","8600000US44638","ZCTA5 44638"
"210","100","8600000US44640","ZCTA5 44640"
"19523","666","8600000US44641","ZCTA5 44641"
"4182","587","8600000US44643","ZCTA5 44643"
"5114","377","8600000US44644","ZCTA5 44644"
"2816","294","8600000US44645","ZCTA5 44645"
"47930","1347","8600000US44646","ZCTA5 44646"
"18848","879","8600000US44647","ZCTA5 44647"
"1019","521","8600000US44651","ZCTA5 44651"
"0","12","8600000US44652","ZCTA5 44652"
"667","202","8600000US44653","ZCTA5 44653"
"20376","862","8600000US44654","ZCTA5 44654"
"2302","563","8600000US44656","ZCTA5 44656"
"9484","669","8600000US44657","ZCTA5 44657"
"126","64","8600000US44659","ZCTA5 44659"
"319","219","8600000US44661","ZCTA5 44661"
"10358","844","8600000US44662","ZCTA5 44662"
"24735","572","8600000US44663","ZCTA5 44663"
"2769","451","8600000US44666","ZCTA5 44666"
"13123","468","8600000US44667","ZCTA5 44667"
"1608","365","8600000US44669","ZCTA5 44669"
"128","116","8600000US44670","ZCTA5 44670"
"128","114","8600000US44671","ZCTA5 44671"
"4646","203","8600000US44672","ZCTA5 44672"
"2046","438","8600000US44675","ZCTA5 44675"
"5083","984","8600000US44676","ZCTA5 44676"
"2338","281","8600000US44677","ZCTA5 44677"
"227","220","8600000US44678","ZCTA5 44678"
"4391","169","8600000US44680","ZCTA5 44680"
"8801","637","8600000US44681","ZCTA5 44681"
"988","229","8600000US44682","ZCTA5 44682"
"8108","400","8600000US44683","ZCTA5 44683"
"28029","1379","8600000US44685","ZCTA5 44685"
"278","155","8600000US44687","ZCTA5 44687"
"2858","257","8600000US44688","ZCTA5 44688"
"687","226","8600000US44689","ZCTA5 44689"
"165","115","8600000US44690","ZCTA5 44690"
"45210","584","8600000US44691","ZCTA5 44691"
"12","12","8600000US44693","ZCTA5 44693"
"1738","328","8600000US44695","ZCTA5 44695"
"213","90","8600000US44697","ZCTA5 44697"
"616","186","8600000US44699","ZCTA5 44699"
"930","213","8600000US44702","ZCTA5 44702"
"8417","922","8600000US44703","ZCTA5 44703"
"3083","539","8600000US44704","ZCTA5 44704"
"19353","1596","8600000US44705","ZCTA5 44705"
"16720","1083","8600000US44706","ZCTA5 44706"
"9414","1165","8600000US44707","ZCTA5 44707"
"24498","1127","8600000US44708","ZCTA5 44708"
"17762","1112","8600000US44709","ZCTA5 44709"
"8260","877","8600000US44710","ZCTA5 44710"
"9353","1060","8600000US44714","ZCTA5 44714"
"12126","966","8600000US44718","ZCTA5 44718"
"38137","1525","8600000US44720","ZCTA5 44720"
"14921","1055","8600000US44721","ZCTA5 44721"
"5996","377","8600000US44730","ZCTA5 44730"
"1020","169","8600000US44802","ZCTA5 44802"
"1269","525","8600000US44804","ZCTA5 44804"
"32600","871","8600000US44805","ZCTA5 44805"
"2021","300","8600000US44807","ZCTA5 44807"
"189","88","8600000US44809","ZCTA5 44809"
"12345","526","8600000US44811","ZCTA5 44811"
"8637","842","8600000US44813","ZCTA5 44813"
"2547","519","8600000US44814","ZCTA5 44814"
"644","157","8600000US44815","ZCTA5 44815"
"15","24","8600000US44816","ZCTA5 44816"
"1614","271","8600000US44817","ZCTA5 44817"
"2319","339","8600000US44818","ZCTA5 44818"
"17495","502","8600000US44820","ZCTA5 44820"
"3306","658","8600000US44822","ZCTA5 44822"
"3858","410","8600000US44824","ZCTA5 44824"
"93","42","8600000US44825","ZCTA5 44825"
"1402","376","8600000US44826","ZCTA5 44826"
"6836","387","8600000US44827","ZCTA5 44827"
"157","96","8600000US44828","ZCTA5 44828"
"18693","706","8600000US44830","ZCTA5 44830"
"15953","656","8600000US44833","ZCTA5 44833"
"2543","445","8600000US44836","ZCTA5 44836"
"4289","590","8600000US44837","ZCTA5 44837"
"177","58","8600000US44838","ZCTA5 44838"
"12364","594","8600000US44839","ZCTA5 44839"
"2763","423","8600000US44840","ZCTA5 44840"
"663","178","8600000US44841","ZCTA5 44841"
"5315","547","8600000US44842","ZCTA5 44842"
"2334","267","8600000US44843","ZCTA5 44843"
"543","172","8600000US44844","ZCTA5 44844"
"3407","422","8600000US44846","ZCTA5 44846"
"3561","497","8600000US44847","ZCTA5 44847"
"2414","460","8600000US44849","ZCTA5 44849"
"27","33","8600000US44850","ZCTA5 44850"
"4747","515","8600000US44851","ZCTA5 44851"
"1443","235","8600000US44853","ZCTA5 44853"
"1465","245","8600000US44854","ZCTA5 44854"
"1378","259","8600000US44855","ZCTA5 44855"
"317","162","8600000US44856","ZCTA5 44856"
"23646","644","8600000US44857","ZCTA5 44857"
"2473","546","8600000US44859","ZCTA5 44859"
"56","65","8600000US44861","ZCTA5 44861"
"3804","479","8600000US44864","ZCTA5 44864"
"3136","357","8600000US44865","ZCTA5 44865"
"2007","472","8600000US44866","ZCTA5 44866"
"2689","401","8600000US44867","ZCTA5 44867"
"39211","453","8600000US44870","ZCTA5 44870"
"305","102","8600000US44874","ZCTA5 44874"
"13621","296","8600000US44875","ZCTA5 44875"
"2925","405","8600000US44878","ZCTA5 44878"
"3012","292","8600000US44880","ZCTA5 44880"
"66","72","8600000US44881","ZCTA5 44881"
"2568","345","8600000US44882","ZCTA5 44882"
"28326","491","8600000US44883","ZCTA5 44883"
"870","309","8600000US44887","ZCTA5 44887"
"7390","678","8600000US44889","ZCTA5 44889"
"10551","521","8600000US44890","ZCTA5 44890"
"2545","205","8600000US44901","ZCTA5 44901"
"5587","729","8600000US44902","ZCTA5 44902"
"23890","1386","8600000US44903","ZCTA5 44903"
"13607","788","8600000US44904","ZCTA5 44904"
"13574","820","8600000US44905","ZCTA5 44905"
"16337","1141","8600000US44906","ZCTA5 44906"
"14896","909","8600000US44907","ZCTA5 44907"
"650","234","8600000US45001","ZCTA5 45001"
"13106","703","8600000US45002","ZCTA5 45002"
"497","143","8600000US45003","ZCTA5 45003"
"32011","520","8600000US45005","ZCTA5 45005"
"72320","1930","8600000US45011","ZCTA5 45011"
"54440","1337","8600000US45013","ZCTA5 45013"
"43681","500","8600000US45014","ZCTA5 45014"
"11900","1244","8600000US45015","ZCTA5 45015"
"19815","366","8600000US45030","ZCTA5 45030"
"458","153","8600000US45032","ZCTA5 45032"
"168","88","8600000US45033","ZCTA5 45033"
"947","205","8600000US45034","ZCTA5 45034"
"39240","891","8600000US45036","ZCTA5 45036"
"26074","1580","8600000US45039","ZCTA5 45039"
"56068","1092","8600000US45040","ZCTA5 45040"
"106","169","8600000US45041","ZCTA5 45041"
"28475","1165","8600000US45042","ZCTA5 45042"
"52554","1462","8600000US45044","ZCTA5 45044"
"9162","677","8600000US45050","ZCTA5 45050"
"168","172","8600000US45051","ZCTA5 45051"
"4121","543","8600000US45052","ZCTA5 45052"
"4038","508","8600000US45053","ZCTA5 45053"
"2845","508","8600000US45054","ZCTA5 45054"
"28443","321","8600000US45056","ZCTA5 45056"
"676","236","8600000US45062","ZCTA5 45062"
"3380","522","8600000US45064","ZCTA5 45064"
"5965","1429","8600000US45065","ZCTA5 45065"
"25245","941","8600000US45066","ZCTA5 45066"
"14634","426","8600000US45067","ZCTA5 45067"
"11796","693","8600000US45068","ZCTA5 45068"
"52863","1107","8600000US45069","ZCTA5 45069"
"116","64","8600000US45070","ZCTA5 45070"
"2145","237","8600000US45101","ZCTA5 45101"
"22869","1005","8600000US45102","ZCTA5 45102"
"31976","1243","8600000US45103","ZCTA5 45103"
"13014","899","8600000US45106","ZCTA5 45106"
"9459","535","8600000US45107","ZCTA5 45107"
"345","79","8600000US45111","ZCTA5 45111"
"62","43","8600000US45112","ZCTA5 45112"
"4182","397","8600000US45113","ZCTA5 45113"
"85","85","8600000US45115","ZCTA5 45115"
"3768","280","8600000US45118","ZCTA5 45118"
"2960","649","8600000US45120","ZCTA5 45120"
"8615","577","8600000US45121","ZCTA5 45121"
"12271","1141","8600000US45122","ZCTA5 45122"
"8717","529","8600000US45123","ZCTA5 45123"
"4013","474","8600000US45130","ZCTA5 45130"
"372","149","8600000US45131","ZCTA5 45131"
"267","93","8600000US45132","ZCTA5 45132"
"23449","846","8600000US45133","ZCTA5 45133"
"5735","721","8600000US45135","ZCTA5 45135"
"56093","1934","8600000US45140","ZCTA5 45140"
"3927","392","8600000US45142","ZCTA5 45142"
"3963","579","8600000US45144","ZCTA5 45144"
"21","32","8600000US45145","ZCTA5 45145"
"1623","425","8600000US45146","ZCTA5 45146"
"208","179","8600000US45147","ZCTA5 45147"
"1457","275","8600000US45148","ZCTA5 45148"
"33169","1076","8600000US45150","ZCTA5 45150"
"11958","1339","8600000US45152","ZCTA5 45152"
"1564","314","8600000US45153","ZCTA5 45153"
"8789","595","8600000US45154","ZCTA5 45154"
"412","185","8600000US45155","ZCTA5 45155"
"65","35","8600000US45156","ZCTA5 45156"
"10228","694","8600000US45157","ZCTA5 45157"
"426","158","8600000US45158","ZCTA5 45158"
"3659","512","8600000US45159","ZCTA5 45159"
"837","267","8600000US45160","ZCTA5 45160"
"2330","387","8600000US45162","ZCTA5 45162"
"315","117","8600000US45164","ZCTA5 45164"
"69","78","8600000US45166","ZCTA5 45166"
"3525","267","8600000US45167","ZCTA5 45167"
"1585","389","8600000US45168","ZCTA5 45168"
"4462","302","8600000US45169","ZCTA5 45169"
"5648","632","8600000US45171","ZCTA5 45171"
"266","208","8600000US45172","ZCTA5 45172"
"2256","258","8600000US45174","ZCTA5 45174"
"9851","739","8600000US45176","ZCTA5 45176"
"21756","616","8600000US45177","ZCTA5 45177"
"14153","945","8600000US45202","ZCTA5 45202"
"2430","635","8600000US45203","ZCTA5 45203"
"5790","772","8600000US45204","ZCTA5 45204"
"18839","2010","8600000US45205","ZCTA5 45205"
"10219","827","8600000US45206","ZCTA5 45206"
"6869","994","8600000US45207","ZCTA5 45207"
"17650","1041","8600000US45208","ZCTA5 45208"
"10971","943","8600000US45209","ZCTA5 45209"
"37038","2542","8600000US45211","ZCTA5 45211"
"22484","373","8600000US45212","ZCTA5 45212"
"10927","971","8600000US45213","ZCTA5 45213"
"8944","1494","8600000US45214","ZCTA5 45214"
"30416","980","8600000US45215","ZCTA5 45215"
"9059","1069","8600000US45216","ZCTA5 45216"
"6896","532","8600000US45217","ZCTA5 45217"
"3771","79","8600000US45218","ZCTA5 45218"
"19336","1119","8600000US45219","ZCTA5 45219"
"14006","1023","8600000US45220","ZCTA5 45220"
"11585","946","8600000US45223","ZCTA5 45223"
"21337","1206","8600000US45224","ZCTA5 45224"
"9487","949","8600000US45225","ZCTA5 45225"
"5700","860","8600000US45226","ZCTA5 45226"
"18659","956","8600000US45227","ZCTA5 45227"
"12966","1478","8600000US45229","ZCTA5 45229"
"27721","1446","8600000US45230","ZCTA5 45230"
"41599","1996","8600000US45231","ZCTA5 45231"
"7899","1044","8600000US45232","ZCTA5 45232"
"16211","1518","8600000US45233","ZCTA5 45233"
"24719","1071","8600000US45236","ZCTA5 45236"
"22104","1315","8600000US45237","ZCTA5 45237"
"46635","2064","8600000US45238","ZCTA5 45238"
"29684","2149","8600000US45239","ZCTA5 45239"
"27200","1254","8600000US45240","ZCTA5 45240"
"23915","1026","8600000US45241","ZCTA5 45241"
"21720","1501","8600000US45242","ZCTA5 45242"
"15545","511","8600000US45243","ZCTA5 45243"
"28755","1274","8600000US45244","ZCTA5 45244"
"21501","1469","8600000US45245","ZCTA5 45245"
"13919","1211","8600000US45246","ZCTA5 45246"
"22269","1360","8600000US45247","ZCTA5 45247"
"25023","1281","8600000US45248","ZCTA5 45248"
"14082","1250","8600000US45249","ZCTA5 45249"
"21098","1426","8600000US45251","ZCTA5 45251"
"4975","1169","8600000US45252","ZCTA5 45252"
"21923","1503","8600000US45255","ZCTA5 45255"
"302","302","8600000US45301","ZCTA5 45301"
"4558","462","8600000US45302","ZCTA5 45302"
"2200","336","8600000US45303","ZCTA5 45303"
"7073","447","8600000US45304","ZCTA5 45304"
"11145","780","8600000US45305","ZCTA5 45305"
"2188","273","8600000US45306","ZCTA5 45306"
"401","122","8600000US45307","ZCTA5 45307"
"4563","453","8600000US45308","ZCTA5 45308"
"12496","679","8600000US45309","ZCTA5 45309"
"249","62","8600000US45310","ZCTA5 45310"
"6283","449","8600000US45311","ZCTA5 45311"
"993","184","8600000US45312","ZCTA5 45312"
"5864","248","8600000US45314","ZCTA5 45314"
"3443","577","8600000US45315","ZCTA5 45315"
"97","47","8600000US45316","ZCTA5 45316"
"1139","333","8600000US45317","ZCTA5 45317"
"5684","438","8600000US45318","ZCTA5 45318"
"327","119","8600000US45319","ZCTA5 45319"
"15304","418","8600000US45320","ZCTA5 45320"
"1018","272","8600000US45321","ZCTA5 45321"
"22218","736","8600000US45322","ZCTA5 45322"
"4801","424","8600000US45323","ZCTA5 45323"
"41280","700","8600000US45324","ZCTA5 45324"
"2424","346","8600000US45325","ZCTA5 45325"
"963","222","8600000US45326","ZCTA5 45326"
"8892","307","8600000US45327","ZCTA5 45327"
"653","180","8600000US45328","ZCTA5 45328"
"800","213","8600000US45330","ZCTA5 45330"
"22205","698","8600000US45331","ZCTA5 45331"
"784","264","8600000US45332","ZCTA5 45332"
"1355","370","8600000US45333","ZCTA5 45333"
"2117","266","8600000US45334","ZCTA5 45334"
"7208","331","8600000US45335","ZCTA5 45335"
"129","41","8600000US45336","ZCTA5 45336"
"1758","347","8600000US45337","ZCTA5 45337"
"4762","241","8600000US45338","ZCTA5 45338"
"1245","307","8600000US45339","ZCTA5 45339"
"578","174","8600000US45340","ZCTA5 45340"
"3403","443","8600000US45341","ZCTA5 45341"
"35630","1213","8600000US45342","ZCTA5 45342"
"16809","699","8600000US45344","ZCTA5 45344"
"6335","551","8600000US45345","ZCTA5 45345"
"2210","347","8600000US45346","ZCTA5 45346"
"4270","298","8600000US45347","ZCTA5 45347"
"883","198","8600000US45348","ZCTA5 45348"
"338","98","8600000US45349","ZCTA5 45349"
"60","41","8600000US45350","ZCTA5 45350"
"220","58","8600000US45351","ZCTA5 45351"
"252","87","8600000US45352","ZCTA5 45352"
"171","90","8600000US45353","ZCTA5 45353"
"637","169","8600000US45354","ZCTA5 45354"
"24918","411","8600000US45356","ZCTA5 45356"
"247","62","8600000US45358","ZCTA5 45358"
"1967","260","8600000US45359","ZCTA5 45359"
"412","121","8600000US45360","ZCTA5 45360"
"338","110","8600000US45361","ZCTA5 45361"
"1187","296","8600000US45362","ZCTA5 45362"
"1630","247","8600000US45363","ZCTA5 45363"
"30024","702","8600000US45365","ZCTA5 45365"
"4554","411","8600000US45368","ZCTA5 45368"
"3709","284","8600000US45369","ZCTA5 45369"
"3125","640","8600000US45370","ZCTA5 45370"
"20904","713","8600000US45371","ZCTA5 45371"
"307","93","8600000US45372","ZCTA5 45372"
"35913","642","8600000US45373","ZCTA5 45373"
"15439","390","8600000US45377","ZCTA5 45377"
"458","130","8600000US45378","ZCTA5 45378"
"5476","310","8600000US45380","ZCTA5 45380"
"5532","238","8600000US45381","ZCTA5 45381"
"1187","220","8600000US45382","ZCTA5 45382"
"7094","419","8600000US45383","ZCTA5 45383"
"2252","531","8600000US45384","ZCTA5 45384"
"39116","748","8600000US45385","ZCTA5 45385"
"5605","339","8600000US45387","ZCTA5 45387"
"730","201","8600000US45388","ZCTA5 45388"
"481","127","8600000US45389","ZCTA5 45389"
"3235","149","8600000US45390","ZCTA5 45390"
"10119","1252","8600000US45402","ZCTA5 45402"
"13275","1229","8600000US45403","ZCTA5 45403"
"10541","1114","8600000US45404","ZCTA5 45404"
"18133","1500","8600000US45405","ZCTA5 45405"
"20393","1482","8600000US45406","ZCTA5 45406"
"15993","1082","8600000US45409","ZCTA5 45409"
"16627","1261","8600000US45410","ZCTA5 45410"
"20177","985","8600000US45414","ZCTA5 45414"
"12653","769","8600000US45415","ZCTA5 45415"
"5298","970","8600000US45416","ZCTA5 45416"
"29072","1617","8600000US45417","ZCTA5 45417"
"1974","340","8600000US45418","ZCTA5 45418"
"15285","672","8600000US45419","ZCTA5 45419"
"24901","1342","8600000US45420","ZCTA5 45420"
"51344","1339","8600000US45424","ZCTA5 45424"
"15329","825","8600000US45426","ZCTA5 45426"
"353","194","8600000US45428","ZCTA5 45428"
"25494","937","8600000US45429","ZCTA5 45429"
"7006","564","8600000US45430","ZCTA5 45430"
"27145","1415","8600000US45431","ZCTA5 45431"
"16085","1518","8600000US45432","ZCTA5 45432"
"2519","405","8600000US45433","ZCTA5 45433"
"12059","1081","8600000US45434","ZCTA5 45434"
"10496","1125","8600000US45439","ZCTA5 45439"
"21667","1232","8600000US45440","ZCTA5 45440"
"18428","1020","8600000US45449","ZCTA5 45449"
"32515","1358","8600000US45458","ZCTA5 45458"
"26397","1212","8600000US45459","ZCTA5 45459"
"15291","883","8600000US45502","ZCTA5 45502"
"32250","1109","8600000US45503","ZCTA5 45503"
"16908","893","8600000US45504","ZCTA5 45504"
"20550","1116","8600000US45505","ZCTA5 45505"
"13876","885","8600000US45506","ZCTA5 45506"
"55220","875","8600000US45601","ZCTA5 45601"
"4172","704","8600000US45612","ZCTA5 45612"
"2642","459","8600000US45613","ZCTA5 45613"
"4759","477","8600000US45614","ZCTA5 45614"
"1943","409","8600000US45616","ZCTA5 45616"
"200","211","8600000US45617","ZCTA5 45617"
"0","12","8600000US45618","ZCTA5 45618"
"7468","601","8600000US45619","ZCTA5 45619"
"792","326","8600000US45620","ZCTA5 45620"
"300","163","8600000US45621","ZCTA5 45621"
"48","46","8600000US45622","ZCTA5 45622"
"3357","490","8600000US45623","ZCTA5 45623"
"29","48","8600000US45624","ZCTA5 45624"
"5601","401","8600000US45628","ZCTA5 45628"
"2960","304","8600000US45629","ZCTA5 45629"
"75","56","8600000US45630","ZCTA5 45630"
"14166","578","8600000US45631","ZCTA5 45631"
"1783","344","8600000US45634","ZCTA5 45634"
"58","44","8600000US45636","ZCTA5 45636"
"21514","868","8600000US45638","ZCTA5 45638"
"15871","735","8600000US45640","ZCTA5 45640"
"0","12","8600000US45642","ZCTA5 45642"
"5116","604","8600000US45644","ZCTA5 45644"
"3184","758","8600000US45645","ZCTA5 45645"
"500","398","8600000US45646","ZCTA5 45646"
"3175","584","8600000US45647","ZCTA5 45647"
"12571","972","8600000US45648","ZCTA5 45648"
"331","145","8600000US45650","ZCTA5 45650"
"5530","532","8600000US45651","ZCTA5 45651"
"3743","469","8600000US45652","ZCTA5 45652"
"3928","602","8600000US45653","ZCTA5 45653"
"1038","313","8600000US45654","ZCTA5 45654"
"6730","665","8600000US45656","ZCTA5 45656"
"1535","390","8600000US45657","ZCTA5 45657"
"3042","583","8600000US45658","ZCTA5 45658"
"2441","452","8600000US45659","ZCTA5 45659"
"7534","856","8600000US45660","ZCTA5 45660"
"7138","889","8600000US45661","ZCTA5 45661"
"29493","666","8600000US45662","ZCTA5 45662"
"6294","379","8600000US45663","ZCTA5 45663"
"9796","452","8600000US45669","ZCTA5 45669"
"284","178","8600000US45671","ZCTA5 45671"
"1203","414","8600000US45672","ZCTA5 45672"
"584","281","8600000US45673","ZCTA5 45673"
"576","168","8600000US45674","ZCTA5 45674"
"923","353","8600000US45678","ZCTA5 45678"
"2714","444","8600000US45679","ZCTA5 45679"
"12897","641","8600000US45680","ZCTA5 45680"
"1525","403","8600000US45681","ZCTA5 45681"
"2082","231","8600000US45682","ZCTA5 45682"
"1836","357","8600000US45684","ZCTA5 45684"
"1471","420","8600000US45685","ZCTA5 45685"
"3527","594","8600000US45686","ZCTA5 45686"
"520","171","8600000US45688","ZCTA5 45688"
"15257","1083","8600000US45690","ZCTA5 45690"
"8644","498","8600000US45692","ZCTA5 45692"
"9041","744","8600000US45693","ZCTA5 45693"
"12022","606","8600000US45694","ZCTA5 45694"
"670","227","8600000US45695","ZCTA5 45695"
"1006","293","8600000US45696","ZCTA5 45696"
"5375","823","8600000US45697","ZCTA5 45697"
"561","256","8600000US45698","ZCTA5 45698"
"36351","710","8600000US45701","ZCTA5 45701"
"5226","519","8600000US45710","ZCTA5 45710"
"903","260","8600000US45711","ZCTA5 45711"
"9378","696","8600000US45714","ZCTA5 45714"
"2405","438","8600000US45715","ZCTA5 45715"
"440","135","8600000US45716","ZCTA5 45716"
"840","212","8600000US45719","ZCTA5 45719"
"45","58","8600000US45721","ZCTA5 45721"
"3751","417","8600000US45723","ZCTA5 45723"
"2468","487","8600000US45724","ZCTA5 45724"
"318","116","8600000US45727","ZCTA5 45727"
"1275","309","8600000US45729","ZCTA5 45729"
"4328","359","8600000US45732","ZCTA5 45732"
"434","161","8600000US45734","ZCTA5 45734"
"1537","308","8600000US45735","ZCTA5 45735"
"334","120","8600000US45740","ZCTA5 45740"
"688","385","8600000US45741","ZCTA5 45741"
"2894","415","8600000US45742","ZCTA5 45742"
"1543","342","8600000US45743","ZCTA5 45743"
"2469","455","8600000US45744","ZCTA5 45744"
"1495","464","8600000US45745","ZCTA5 45745"
"274","98","8600000US45746","ZCTA5 45746"
"26710","452","8600000US45750","ZCTA5 45750"
"4090","606","8600000US45760","ZCTA5 45760"
"1537","337","8600000US45761","ZCTA5 45761"
"9134","529","8600000US45764","ZCTA5 45764"
"1233","310","8600000US45766","ZCTA5 45766"
"3084","586","8600000US45767","ZCTA5 45767"
"1617","400","8600000US45768","ZCTA5 45768"
"6979","700","8600000US45769","ZCTA5 45769"
"656","225","8600000US45770","ZCTA5 45770"
"3407","361","8600000US45771","ZCTA5 45771"
"1768","388","8600000US45772","ZCTA5 45772"
"0","12","8600000US45773","ZCTA5 45773"
"1009","336","8600000US45775","ZCTA5 45775"
"873","410","8600000US45776","ZCTA5 45776"
"877","244","8600000US45778","ZCTA5 45778"
"707","146","8600000US45779","ZCTA5 45779"
"2902","544","8600000US45780","ZCTA5 45780"
"605","230","8600000US45782","ZCTA5 45782"
"3539","690","8600000US45784","ZCTA5 45784"
"3137","341","8600000US45786","ZCTA5 45786"
"34","37","8600000US45787","ZCTA5 45787"
"1176","486","8600000US45788","ZCTA5 45788"
"111","142","8600000US45789","ZCTA5 45789"
"22637","1010","8600000US45801","ZCTA5 45801"
"15582","1192","8600000US45804","ZCTA5 45804"
"23168","1027","8600000US45805","ZCTA5 45805"
"10961","699","8600000US45806","ZCTA5 45806"
"12115","677","8600000US45807","ZCTA5 45807"
"379","150","8600000US45808","ZCTA5 45808"
"101","55","8600000US45809","ZCTA5 45809"
"7841","139","8600000US45810","ZCTA5 45810"
"1938","464","8600000US45812","ZCTA5 45812"
"3516","252","8600000US45813","ZCTA5 45813"
"3094","440","8600000US45814","ZCTA5 45814"
"357","141","8600000US45816","ZCTA5 45816"
"6668","276","8600000US45817","ZCTA5 45817"
"285","90","8600000US45819","ZCTA5 45819"
"681","184","8600000US45820","ZCTA5 45820"
"892","178","8600000US45821","ZCTA5 45821"
"18651","506","8600000US45822","ZCTA5 45822"
"385","138","8600000US45826","ZCTA5 45826"
"2012","326","8600000US45827","ZCTA5 45827"
"6680","316","8600000US45828","ZCTA5 45828"
"5212","541","8600000US45830","ZCTA5 45830"
"3752","383","8600000US45831","ZCTA5 45831"
"3170","328","8600000US45832","ZCTA5 45832"
"10451","435","8600000US45833","ZCTA5 45833"
"542","139","8600000US45835","ZCTA5 45835"
"1410","230","8600000US45836","ZCTA5 45836"
"129","92","8600000US45838","ZCTA5 45838"
"55834","601","8600000US45840","ZCTA5 45840"
"826","176","8600000US45841","ZCTA5 45841"
"3691","479","8600000US45843","ZCTA5 45843"
"2967","288","8600000US45844","ZCTA5 45844"
"2840","238","8600000US45845","ZCTA5 45845"
"4427","443","8600000US45846","ZCTA5 45846"
"931","214","8600000US45849","ZCTA5 45849"
"3278","355","8600000US45850","ZCTA5 45850"
"737","168","8600000US45851","ZCTA5 45851"
"1620","195","8600000US45853","ZCTA5 45853"
"387","120","8600000US45854","ZCTA5 45854"
"142","53","8600000US45855","ZCTA5 45855"
"5251","303","8600000US45856","ZCTA5 45856"
"2518","387","8600000US45858","ZCTA5 45858"
"512","126","8600000US45859","ZCTA5 45859"
"2517","162","8600000US45860","ZCTA5 45860"
"356","176","8600000US45861","ZCTA5 45861"
"1393","221","8600000US45862","ZCTA5 45862"
"1312","241","8600000US45863","ZCTA5 45863"
"173","49","8600000US45864","ZCTA5 45864"
"4881","212","8600000US45865","ZCTA5 45865"
"107","40","8600000US45866","ZCTA5 45866"
"1058","228","8600000US45867","ZCTA5 45867"
"667","230","8600000US45868","ZCTA5 45868"
"4780","331","8600000US45869","ZCTA5 45869"
"552","312","8600000US45870","ZCTA5 45870"
"2036","283","8600000US45871","ZCTA5 45871"
"4641","257","8600000US45872","ZCTA5 45872"
"1547","293","8600000US45873","ZCTA5 45873"
"2150","274","8600000US45874","ZCTA5 45874"
"11063","448","8600000US45875","ZCTA5 45875"
"779","145","8600000US45876","ZCTA5 45876"
"2047","242","8600000US45877","ZCTA5 45877"
"6293","412","8600000US45879","ZCTA5 45879"
"2805","399","8600000US45880","ZCTA5 45880"
"1460","357","8600000US45881","ZCTA5 45881"
"2676","349","8600000US45882","ZCTA5 45882"
"3940","120","8600000US45883","ZCTA5 45883"
"61","41","8600000US45884","ZCTA5 45884"
"12703","405","8600000US45885","ZCTA5 45885"
"531","143","8600000US45886","ZCTA5 45886"
"4282","302","8600000US45887","ZCTA5 45887"
"281","114","8600000US45888","ZCTA5 45888"
"1518","336","8600000US45889","ZCTA5 45889"
"728","151","8600000US45890","ZCTA5 45890"
"14824","274","8600000US45891","ZCTA5 45891"
"881","209","8600000US45894","ZCTA5 45894"
"17394","564","8600000US45895","ZCTA5 45895"
"1917","298","8600000US45896","ZCTA5 45896"
"91","103","8600000US45897","ZCTA5 45897"
"914","175","8600000US45898","ZCTA5 45898"
"184","69","8600000US45899","ZCTA5 45899"
"9877","425","8600000US46001","ZCTA5 46001"
"17619","978","8600000US46011","ZCTA5 46011"
"19738","927","8600000US46012","ZCTA5 46012"
"16458","1146","8600000US46013","ZCTA5 46013"
"18282","939","8600000US46016","ZCTA5 46016"
"5709","527","8600000US46017","ZCTA5 46017"
"3059","532","8600000US46030","ZCTA5 46030"
"2075","446","8600000US46031","ZCTA5 46031"
"51229","2110","8600000US46032","ZCTA5 46032"
"39789","2252","8600000US46033","ZCTA5 46033"
"6543","593","8600000US46034","ZCTA5 46034"
"1241","243","8600000US46035","ZCTA5 46035"
"11454","326","8600000US46036","ZCTA5 46036"
"41141","1799","8600000US46037","ZCTA5 46037"
"45526","1578","8600000US46038","ZCTA5 46038"
"552","209","8600000US46039","ZCTA5 46039"
